"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Kemp, Todd Aahron","MATH 140B - Foundations/Real Analysis II (A)","SP16","24","15","93.3%","100.0%","8.64","B (3.25)","B- (2.70)"
"Ioana, Adrian","MATH 140C - Foundations/Real Analysis III (A)","SP16","31","13","100.0%","100.0%","8.04","B+ (3.58)","B- (2.98)"
"Bejenaru, Ioan","MATH 142B - Introduction to Analysis II (A)","SP16","83","30","89.7%","96.6%","6.71","B+ (3.52)","C+ (2.59)"
"Leven, Emily Lynn","MATH 152 - Applicable Math and Computing (A)","SP16","137","62","98.3%","94.9%","5.26","A- (3.86)","B+ (3.52)"
"Novak, Jonathan I","MATH 154 - Discrete Math & Graph Theory (A)","SP16","108","48","86.7%","93.3%","6.28","B+ (3.37)","C+ (2.61)"
"Bowers, Adam R.","MATH 163 - History of Mathematics (A)","SP16","138","57","90.9%","100.0%","5.45","B+ (3.31)","B- (2.85)"
"Nie, Jiawang","MATH 170B - Intro/Numerical Analy/Approxim (A)","SP16","69","26","87.0%","87.0%","6.07","B+ (3.32)","B- (2.90)"
"Leok, Melvin","MATH 170C - Intro Numerical Analy/Ord Diff (A)","SP16","21","14","92.9%","100.0%","7.58","B+ (3.58)","B+ (3.69)"
"Nie, Jiawang","MATH 171B - Intro Num Optimiz/Nonlinear (A)","SP16","51","20","89.5%","94.7%","7.45","A- (3.82)","B+ (3.40)"
"Cheng, Li-Tien","MATH 179 - Proj in Computational/App Math (A)","SP16","18","6","80.0%","80.0%","6.50","B+ (3.67)","N/A"
"Fitzsimmons, Patrick J","MATH 180C - Intro/Stochastic Processes II (A)","SP16","101","43","88.1%","92.9%","7.83","B (3.25)","B- (2.96)"
"Haff, Leonard R.","MATH 181A - Intro/Math Statistics I (A)","SP16","181","67","95.2%","92.1%","5.89","B+ (3.69)","B- (2.95)"
"Bradic, Jelena","MATH 181B - Intro/Math Statistics II (A)","SP16","67","29","89.3%","82.1%","8.35","B+ (3.54)","B (3.09)"
"Abramson, Ian S","MATH 181C - Math Statistics-Nonparametric (A)","SP16","23","13","100.0%","83.3%","5.41","B+ (3.55)","B+ (3.35)"
"Wang, Xu","MATH 183 - Statistical Methods (A)","SP16","140","53","61.5%","28.8%","5.79","B (3.24)","B- (2.93)"
"Arias-Castro, Ery","MATH 185 - Intro to Computational Stats (A)","SP16","101","33","79.3%","72.4%","7.79","B (3.15)","B (3.19)"
"Bucur, Alina Ioana","MATH 187 - Introduction to Cryptography (A)","SP16","187","149","94.5%","86.3%","4.30","A- (3.74)","B+ (3.54)"
"Roberts, Justin Deritter","MATH 191 - Topics In Topology (A)","SP16","11","7","85.7%","100.0%","5.93","B+ (3.57)","N/A"
"Rhoades, Brendon Patrick","MATH 20A - Calculus/Science & Engineering (A)","SP16","97","61","93.1%","93.1%","5.57","B (3.19)","B- (2.83)"
"Li, Bo","MATH 20B - Calculus/Science & Engineering (A)","SP16","209","84","75.3%","58.4%","7.11","B- (2.72)","C+ (2.63)"
"Tiee, Christopher Landrick","MATH 20B - Calculus/Science & Engineering (B)","SP16","90","73","86.3%","84.9%","5.35","B+ (3.32)","C+ (2.63)"
"Mohanty, Sara","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)","SP16","232","72","87.7%","52.3%","6.28","B+ (3.34)","C+ (2.40)"
"Eggers, John Dietrich","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)","SP16","380","142","82.4%","63.4%","6.48","B (3.24)","C+ (2.52)"
"Deotte, Christopher George","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)","SP16","299","115","93.5%","94.4%","6.08","B+ (3.50)","B- (2.76)"
"Eggers, John Dietrich","MATH 20D - Intro/Differential Equations (A)","SP16","381","148","87.2%","86.5%","6.19","B+ (3.54)","B- (2.95)"
"Dilts, James Paul","MATH 20D - Intro/Differential Equations (B)","SP16","210","88","81.7%","78.0%","6.88","B+ (3.34)","B- (2.78)"
"Barrese, Kenneth William","MATH 20E - Vector Calculus (A)","SP16","135","49","74.4%","55.8%","5.45","B (3.14)","C+ (2.51)"
"Sun, Hui","MATH 20E - Vector Calculus (B)","SP16","410","136","90.0%","90.0%","4.84","B+ (3.67)","B (3.13)"
"Behzadan, Ali","MATH 20F - Linear Algebra (A)","SP16","315","131","93.0%","96.1%","5.89","A- (3.84)","B (3.15)"
"Gawlik, Evan Scott","MATH 20F - Linear Algebra (B)","SP16","200","76","91.4%","98.6%","6.20","B+ (3.43)","C+ (2.69)"
"Wong, Elizabeth Lai Sum","MATH 20F - Linear Algebra (C)","SP16","410","156","94.8%","99.3%","5.27","B+ (3.66)","B (3.24)"
"Kim, Yeon Kyung","MATH 20F - Linear Algebra (D)","SP16","113","26","95.5%","81.8%","5.80","B+ (3.48)","C+ (2.35)"
"Saab, Rayan","MATH 31CH - Honors Vector Calculus (A)","SP16","26","20","90.0%","100.0%","6.40","B (3.25)","B+ (3.30)"
"Bunch, James R.","MATH 87 - Freshman Seminar (A)","SP16","16","16","100.0%","100.0%","0.75","A (4.00)","N/A"
"Stevens, Laura Jeanne","MATH 95 - Introduction to Teaching Math (A)","SP16","29","17","100.0%","100.0%","1.21","A- (3.94)","A- (3.98)"
"McKernan, James","MATH 100B - Abstract Algebra II (A)","WI16","36","19","100.0%","83.3%","8.50","B+ (3.39)","B+ (3.47)"
"Dilts, James Paul","MATH 102 - Applied Linear Algebra (A)","WI16","134","100","86.7%","82.7%","7.07","B (3.18)","B (3.24)"
"Pelayo, Alvaro","MATH 103A - Modern Algebra I (A)","WI16","62","29","85.2%","92.6%","7.02","B- (2.88)","C+ (2.66)"
"Zelmanov, Efim I","MATH 103B - Modern Algebra II (A)","WI16","67","31","75.9%","100.0%","5.88","B (3.14)","C+ (2.35)"
"Zelmanov, Efim I","MATH 104B - Number Theory II (A)","WI16","13","7","100.0%","85.7%","5.07","B (3.14)","N/A"
"Pelayo, Alvaro","MATH 109 - Mathematical Reasoning (A)","WI16","97","39","94.7%","94.7%","6.33","B+ (3.44)","C+ (2.54)"
"Oliver, Jesus R","MATH 109 - Mathematical Reasoning (B)","WI16","154","71","94.1%","97.1%","6.81","B+ (3.67)","B (3.02)"
"Stevens, Laura Jeanne","MATH 10A - Calculus I (A)","WI16","181","106","97.1%","99.0%","5.88","B (3.15)","C+ (2.34)"
"Carter, Anne Toulson","MATH 10A - Calculus I (B)","WI16","163","83","96.3%","97.5%","5.13","B (3.20)","C+ (2.40)"
"Eggers, John Dietrich","MATH 10B - Calculus II (A)","WI16","340","174","78.3%","69.9%","6.24","B- (2.92)","C+ (2.37)"
"Barrese, Kenneth William","MATH 10B - Calculus II (B)","WI16","194","101","67.0%","72.2%","4.76","B (3.01)","C+ (2.46)"
"Cheng, Hsiao-Bing","MATH 10C - Calculus III (A)","WI16","109","54","78.8%","78.8%","5.64","B (3.12)","B- (2.79)"
"Gawlik, Evan Scott","MATH 10C - Calculus III (B)","WI16","351","176","86.7%","95.4%","5.58","B+ (3.36)","B- (2.72)"
"Sterbenz, Jacob","MATH 110A - Intro/Partial Differ Equations (A)","WI16","42","18","55.6%","44.4%","8.50","B (3.27)","B- (2.82)"
"Agler, Jim","MATH 120A - Elements of Complex Analysis (A)","WI16","72","20","100.0%","90.0%","7.03","B (3.22)","B+ (3.40)"
"Stevens, Laura Jeanne","MATH 121A - Found of Teachg/Learng Math I (A)","WI16","39","31","100.0%","100.0%","5.97","B+ (3.39)","C+ (2.46)"
"Ni, Lei","MATH 130B - Ordinary Differntl Equation II (A)","WI16","10","8","100.0%","87.5%","5.75","B+ (3.63)","N/A"
"Kemp, Todd Aahron","MATH 140A - Foundations of Real Analysis I (A)","WI16","42","16","86.7%","100.0%","10.64","B (3.29)","C+ (2.66)"
"Chow, Bennett","MATH 140B - Foundations/Real Analysis II (A)","WI16","37","17","92.9%","71.4%","9.36","B (3.29)","B (3.23)"
"Bejenaru, Ioan","MATH 142A - Introduction to Analysis I (A)","WI16","100","44","75.6%","87.8%","8.21","B- (2.83)","C+ (2.46)"
"Wenzl, Hans G","MATH 142B - Introduction to Analysis II (A)","WI16","110","44","81.8%","75.0%","9.05","B (3.02)","B- (2.82)"
"Rabin, Jeffrey Mark","MATH 150B - Calculus on Manifolds (A)","WI16","12","7","83.3%","83.3%","6.83","B (3.20)","N/A"
"Buss, Samuel R","MATH 155A - Geometric Computer Graphics (A)","WI16","55","30","86.7%","96.7%","9.31","B+ (3.48)","B+ (3.42)"
"Jones, Miles E","MATH 15A - Intro/Discrete Mathematics (A)","WI16","151","96","89.8%","92.0%","5.51","B+ (3.63)","B+ (3.41)"
"Buss, Samuel R","MATH 160A - Elementary Math Logic I (A)","WI16","15","5","100.0%","80.0%","8.10","B (3.25)","N/A"
"Tiee, Christopher Landrick","MATH 170A - Intro Numerical Analys/Linear (A)","WI16","187","150","82.3%","79.6%","6.76","B (3.28)","B (3.30)"
"Cheng, Li-Tien","MATH 170B - Intro/Numerical Analy/Approxim (A)","WI16","66","30","90.0%","86.7%","8.09","B (3.21)","C+ (2.60)"
"Nie, Jiawang","MATH 171A - Intro Num Optimiz/Linear Prog (A)","WI16","110","57","74.1%","75.9%","6.84","B+ (3.57)","B (3.15)"
"Bank, Randolph E","MATH 175 - Numerical Methods for PDE (A)","WI16","7","5","40.0%","80.0%","11.50","B (3.00)","N/A"
"Kemp, Todd Aahron","MATH 180A - Introduction to Probability (A)","WI16","132","53","95.8%","85.4%","7.14","B (3.26)","B- (2.79)"
"Meyer, David A.","MATH 180B - Intro/Stochastic Processes I (A)","WI16","120","53","90.0%","80.0%","7.92","B (3.10)","B- (2.98)"
"Politis, Dimitris","MATH 181A - Intro/Math Statistics I (A)","WI16","91","36","91.4%","60.0%","7.38","B+ (3.47)","B- (2.99)"
"Pelletier, Bruno","MATH 183 - Statistical Methods (A)","WI16","236","100","81.4%","78.4%","5.95","B+ (3.47)","C+ (2.63)"
"Tesler, Glenn","MATH 186 - Probablty Stats/Bioinformatics (A)","WI16","81","31","72.4%","75.9%","6.83","B+ (3.32)","C+ (2.66)"
"Bradic, Jelena","MATH 189 - Data Analysis and Inference (A)","WI16","76","30","86.7%","80.0%","7.95","A- (3.80)","B (3.02)"
"Rhoades, Brendon Patrick","MATH 190 - Introduction to Topology (A)","WI16","17","15","100.0%","100.0%","7.17","B+ (3.38)","N/A"
"Wang, Xu","MATH 194 - The Mathematics of Finance (A)","WI16","67","26","53.8%","38.5%","6.98","B+ (3.46)","B (3.01)"
"Wang, Xu","MATH 20A - Calculus/Science & Engineering (A)","WI16","72","30","78.6%","14.3%","5.50","C+ (2.54)","B- (2.93)"
"Bowers, Adam R.","MATH 20A - Calculus/Science & Engineering (B)","WI16","144","71","95.5%","95.5%","6.02","B+ (3.35)","C+ (2.40)"
"Bowers, Adam R.","MATH 20B - Calculus/Science & Engineering (A)","WI16","318","174","86.7%","98.8%","7.37","B- (2.85)","C+ (2.33)"
"Novak, Jonathan I","MATH 20B - Calculus/Science & Engineering (B)","WI16","259","123","83.3%","70.2%","6.36","B (3.24)","B (3.13)"
"Kim, Yeon Kyung","MATH 20B - Calculus/Science & Engineering (C)","WI16","196","95","85.6%","80.0%","5.91","B (3.15)","C+ (2.36)"
"Martirosyan, Lilit","MATH 20B - Calculus/Science & Engineering (D)","WI16","167","80","82.7%","33.3%","6.47","B (3.08)","C+ (2.63)"
"Mohanty, Sara","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)","WI16","161","90","85.4%","62.9%","6.16","B (3.06)","C+ (2.32)"
"Eggers, John Dietrich","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)","WI16","421","229","90.4%","90.8%","6.54","B (3.27)","C+ (2.60)"
"Barrese, Kenneth William","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)","WI16","315","149","88.1%","76.2%","5.83","B+ (3.38)","C+ (2.63)"
"Jiang, Zonglin","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D)","WI16","239","125","78.7%","32.0%","6.10","B (3.28)","B- (2.70)"
"Behzadan, Ali","MATH 20D - Intro/Differential Equations (A)","WI16","292","190","98.9%","99.5%","5.54","A- (3.86)","B (3.15)"
"Wong, Elizabeth Lai Sum","MATH 20D - Intro/Differential Equations (B)","WI16","207","101","94.0%","96.0%","5.78","A- (3.71)","B (3.21)"
"Oliver, Jesus R","MATH 20D - Intro/Differential Equations (C)","WI16","262","127","94.3%","97.5%","6.35","B+ (3.64)","B (3.07)"
"Roberts, Justin Deritter","MATH 20E - Vector Calculus (A)","WI16","214","84","73.5%","77.1%","7.09","B+ (3.35)","B (3.08)"
"Pelletier, Bruno","MATH 20E - Vector Calculus (B)","WI16","194","80","83.1%","75.3%","6.34","B+ (3.43)","B- (2.74)"
"Martirosyan, Lilit","MATH 20E - Vector Calculus (C)","WI16","50","22","63.6%","27.3%","6.50","B- (2.80)","B (3.07)"
"Merkurjev, Ekaterina","MATH 20F - Linear Algebra (A)","WI16","328","187","84.3%","46.1%","6.28","B+ (3.37)","B- (2.99)"
"Cheng, Hsiao-Bing","MATH 20F - Linear Algebra (B)","WI16","186","100","86.2%","72.3%","6.81","B+ (3.39)","B- (2.78)"
"Mohanty, Sara","MATH 20F - Linear Algebra (C)","WI16","195","103","75.8%","42.4%","5.94","B (3.10)","C (2.01)"
"Deotte, Christopher George","MATH 20F - Linear Algebra (D)","WI16","337","173","95.8%","96.4%","5.83","B+ (3.65)","B (3.07)"
"Chow, Bennett","MATH 31BH - Honors Multivariable Calculus (A)","WI16","33","17","100.0%","75.0%","7.83","B+ (3.50)","B+ (3.64)"
"Sangha, Luvreet Singh","MATH 3C - Precalculus (A)","WI16","105","75","85.9%","90.1%","7.71","B- (2.80)","C+ (2.43)"
"Stone, Corey Dean","MATH 4C - Pre-calculus for Sci & Engn (A)","WI16","45","21","81.0%","85.7%","5.26","B- (2.79)","C- (1.89)"
"Haff, Leonard R.","MATH 87 - Freshman Seminar (A)","WI16","18","13","100.0%","100.0%","0.81","A (4.00)","N/A"
"Stevens, Laura Jeanne","MATH 87 - Freshman Seminar (B)","WI16","17","10","100.0%","100.0%","0.50","N/A","N/A"
"Rabin, Jeffrey Mark","MATH 87 - Freshman Seminar (C)","WI16","13","7","83.3%","83.3%","2.10","N/A","N/A"
"Harel, Guershon","MATH 95 - Introduction to Teaching Math (A)","WI16","14","11","90.9%","81.8%","5.95","B+ (3.30)","N/A"
"Rogalski, Daniel","MATH 100A - Abstract Algebra I (A)","FA15","61","33","93.8%","96.9%","8.38","B (3.22)","B- (2.88)"
"Harel, Guershon","MATH 102 - Applied Linear Algebra (A)","FA15","137","56","94.3%","88.7%","8.50","B (3.18)","B- (2.94)"
"Sorensen, Claus M","MATH 103A - Modern Algebra I (A)","FA15","102","36","86.1%","66.7%","6.84","B (3.11)","C+ (2.67)"
"Rabin, Jeffrey Mark","MATH 104A - Number Theory I (A)","FA15","38","15","85.7%","100.0%","8.79","B+ (3.38)","C+ (2.64)"
"Salehi Golsefidy, Alireza","MATH 109 - Mathematical Reasoning (A)","FA15","140","94","96.7%","92.2%","8.20","B+ (3.40)","B- (2.88)"
"Chow, Bennett","MATH 109 - Mathematical Reasoning (B)","FA15","154","60","89.3%","89.3%","6.57","B+ (3.47)","B- (2.94)"
"Eggers, John Dietrich","MATH 10A - Calculus I (A)","FA15","209","107","84.5%","83.5%","6.26","B (3.01)","C+ (2.41)"
"Barrese, Kenneth William","MATH 10A - Calculus I (B)","FA15","165","77","81.9%","80.6%","5.89","B- (2.92)","C+ (2.57)"
"Gawlik, Evan Scott","MATH 10A - Calculus I (C)","FA15","163","87","90.5%","85.7%","4.86","B (3.11)","C+ (2.47)"
"Bowers, Adam R.","MATH 10B - Calculus II (A)","FA15","292","233","90.9%","97.4%","5.89","B (3.07)","C+ (2.37)"
"Tiee, Christopher Landrick","MATH 10B - Calculus II (B)","FA15","205","100","83.9%","45.2%","4.56","B+ (3.45)","B+ (3.53)"
"Mohanty, Sara","MATH 10C - Calculus III (A)","FA15","105","56","81.5%","70.4%","6.43","B (3.15)","C (2.21)"
"Kim, Yeon Kyung","MATH 10C - Calculus III (B)","FA15","273","110","80.2%","57.5%","5.90","B (3.16)","C+ (2.59)"
"Longo, Brian Mitchell","MATH 10C - Calculus III (C)","FA15","190","94","92.4%","97.8%","5.38","B+ (3.38)","C+ (2.58)"
"Driver, Bruce K","MATH 120A - Elements of Complex Analysis (A)","FA15","64","23","95.5%","100.0%","6.41","B+ (3.40)","C+ (2.55)"
"Agler, Jim","MATH 130A - Ordinary Differntl Equation I (A)","FA15","89","27","76.0%","76.0%","6.26","B (3.17)","B (3.15)"
"Rogalski, Daniel","MATH 140A - Foundations of Real Analysis I (A)","FA15","68","29","85.7%","96.4%","9.83","B (3.19)","C+ (2.61)"
"Wenzl, Hans G","MATH 142A - Introduction to Analysis I (A)","FA15","140","51","85.1%","80.9%","8.63","B- (2.94)","C+ (2.47)"
"Rabin, Jeffrey Mark","MATH 150A - Differential Geometry (A)","FA15","33","15","93.3%","93.3%","7.43","B (3.00)","B- (2.76)"
"Harel, Guershon","MATH 153 - Geometry for Secondary Teacher (A)","FA15","24","6","100.0%","100.0%","9.50","B+ (3.67)","B (3.07)"
"Dilts, James Paul","MATH 170A - Intro Numerical Analys/Linear (A)","FA15","143","53","85.1%","74.5%","9.14","B (3.24)","B- (2.75)"
"Leok, Melvin","MATH 174 - Numericl Methods/Physcl Modlng (A)","FA15","22","6","80.0%","100.0%","6.50","B+ (3.50)","B+ (3.46)"
"Meyer, David A.","MATH 180A - Introduction to Probability (A)","FA15","271","115","90.0%","83.6%","6.31","B (3.20)","B- (2.87)"
"Kane, Daniel Mertz","MATH 184A - Combinatorics (A)","FA15","129","50","81.6%","77.6%","8.04","B (3.23)","B- (2.96)"
"Bowers, Adam R.","MATH 20A - Calculus/Science & Engineering (A)","FA15","321","165","98.7%","100.0%","5.81","B+ (3.48)","B- (2.81)"
"Novak, Jonathan I","MATH 20A - Calculus/Science & Engineering (B)","FA15","193","86","91.4%","75.3%","4.63","B+ (3.53)","B- (2.92)"
"Buss, Samuel R","MATH 20A - Calculus/Science & Engineering (C)","FA15","205","101","94.7%","86.3%","5.65","B+ (3.35)","B- (2.91)"
"Jiang, Zonglin","MATH 20A - Calculus/Science & Engineering (D)","FA15","165","88","96.5%","69.8%","5.58","B+ (3.58)","B (3.04)"
"Barrese, Kenneth William","MATH 20B - Calculus/Science & Engineering (A)","FA15","272","138","81.1%","34.8%","7.46","C+ (2.62)","C+ (2.66)"
"Behzadan, Ali","MATH 20B - Calculus/Science & Engineering (B)","FA15","238","133","98.4%","100.0%","6.50","B+ (3.65)","B (3.18)"
"Saab, Rayan","MATH 20B - Calculus/Science & Engineering (C)","FA15","224","164","86.4%","93.2%","6.69","B- (2.87)","C+ (2.47)"
"Kim, Yeon Kyung","MATH 20B - Calculus/Science & Engineering (D)","FA15","214","112","84.5%","63.6%","5.95","B (3.10)","B- (2.83)"
"Medrano, Archie T.","MATH 20B - Calculus/Science & Engineering (E)","FA15","215","112","93.7%","74.8%","5.15","A- (3.71)","B (3.07)"
"Carter, Anne Toulson","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)","FA15","368","233","97.8%","96.9%","5.78","B+ (3.64)","B- (2.95)"
"Mohanty, Sara","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (B)","FA15","371","181","93.8%","77.0%","6.50","B+ (3.40)","B- (2.71)"
"Tesler, Glenn","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (C)","FA15","372","158","82.1%","74.8%","7.81","B (3.19)","C+ (2.63)"
"Sun, Hui","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (D)","FA15","359","182","96.5%","93.0%","5.32","B+ (3.55)","N/A"
"Wang, Xu","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (E)","FA15","268","158","85.1%","46.8%","6.80","B+ (3.68)","C+ (2.68)"
"Cheng, Hsiao-Bing","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (F)","FA15","187","90","92.1%","71.9%","6.43","B+ (3.33)","B- (2.88)"
"Sterbenz, Jacob","MATH 20D - Intro/Differential Equations (A)","FA15","273","104","93.8%","88.5%","6.74","B+ (3.64)","B- (2.78)"
"Deotte, Christopher George","MATH 20D - Intro/Differential Equations (B)","FA15","283","120","95.6%","96.5%","5.95","B+ (3.38)","B- (2.85)"
"Cheng, Hsiao-Bing","MATH 20D - Intro/Differential Equations (C)","FA15","171","66","67.7%","48.4%","7.64","B (3.16)","B- (2.89)"
"Tiee, Christopher Landrick","MATH 20D - Intro/Differential Equations (D)","FA15","115","42","82.5%","65.0%","5.45","B (3.26)","B (3.16)"
"Eggers, John Dietrich","MATH 20E - Vector Calculus (A)","FA15","329","121","88.8%","85.3%","7.24","B+ (3.39)","B+ (3.39)"
"Saab, Rayan","MATH 20E - Vector Calculus (B)","FA15","298","180","86.0%","95.0%","7.42","B (3.24)","C+ (2.69)"
"Lu, Shaoying","MATH 20F - Linear Algebra (A)","FA15","289","124","86.6%","58.0%","6.04","B+ (3.43)","B (3.15)"
"Oswald, Albert Georg Peter","MATH 20F - Linear Algebra (B)","FA15","231","100","70.5%","40.0%","6.81","B (3.15)","B- (2.79)"
"Wong, Elizabeth Lai Sum","MATH 20F - Linear Algebra (C)","FA15","244","98","97.9%","96.8%","6.19","A- (3.75)","B (3.18)"
"Sorensen, Claus M","MATH 31AH - Honors Linear Algebra (A)","FA15","71","40","92.1%","81.6%","7.24","B+ (3.37)","B- (2.79)"
"Spicer, Calum William Donald","MATH 3C - Precalculus (A)","FA15","116","53","92.0%","84.0%","6.26","B- (2.94)","C+ (2.53)"
"Zou, Nan","MATH 3C - Precalculus (B)","FA15","90","45","59.1%","25.0%","5.29","B- (2.93)","C+ (2.51)"
"Sangha, Luvreet Singh","MATH 4C - Pre-calculus for Sci & Engn (A)","FA15","97","64","93.5%","96.8%","6.08","B (3.08)","B- (2.86)"
"Bunch, James R.","MATH 87 - Freshman Seminar (A)","FA15","14","11","100.0%","100.0%","2.14","A (4.00)","N/A"
"Harel, Guershon","MATH 87 - Freshman Seminar (B)","FA15","9","7","100.0%","85.7%","0.79","A (4.00)","N/A"
"Rideout, David Porter","MATH 102 - Applied Linear Algebra (A)","S215","70","20","84.2%","57.9%","9.61","B+ (3.42)","B (3.15)"
"Eggers, John Dietrich","MATH 109 - Mathematical Reasoning (A)","S215","24","9","77.8%","88.9%","15.61","B+ (3.56)","B- (2.97)"
"Cummings, Jonathan James","MATH 10B - Calculus II (A)","S215","47","29","92.9%","96.4%","7.17","B+ (3.40)","B- (2.89)"
"Elle, Susan Michelle","MATH 10C - Calculus III (A)","S215","76","18","43.8%","43.8%","7.13","C+ (2.60)","C- (1.99)"
"Jones, Miles E","MATH 110A - Intro/Partial Differ Equations (A)","S215","31","5","40.0%","40.0%","8.90","B- (2.75)","B- (2.79)"
"Jones, Miles E","MATH 142B - Introduction to Analysis II (A)","S215","31","10","90.0%","100.0%","6.70","A- (3.70)","B- (2.87)"
"Haff, Leonard R.","MATH 168A - Topics/Applied Math-Comp Sci (A)","S215","27","10","100.0%","100.0%","9.70","B+ (3.40)","B (3.27)"
"Sun, Hui","MATH 170B - Intro/Numerical Analy/Approxim (A)","S215","28","11","90.9%","90.9%","7.77","B+ (3.40)","B (3.27)"
"Rotar, Vladimir","MATH 193B - Actuarial Mathematics II (A)","S215","33","9","100.0%","100.0%","10.06","B+ (3.67)","B+ (3.41)"
"Rotar, Vladimir","MATH 20B - Calculus/Science & Engineering (A)","S215","58","18","100.0%","83.3%","8.50","B+ (3.42)","C+ (2.66)"
"Wilkins, Gautam Andrew","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)","S215","108","35","97.1%","100.0%","8.92","B+ (3.53)","B (3.11)"
"Oliver, Jesus R","MATH 20D - Intro/Differential Equations (A)","S215","101","39","97.1%","100.0%","8.84","A- (3.73)","B (3.18)"
"Hoff, Daniel Joseph","MATH 20E - Vector Calculus (A)","S215","112","33","83.3%","93.3%","11.95","B (3.14)","B- (2.98)"
"Eggers, John Dietrich","MATH 20E - Vector Calculus (B)","S215","42","14","100.0%","100.0%","12.81","B+ (3.57)","B (3.22)"
"Nie, Jiawang","MATH 20F - Linear Algebra (A)","S215","167","48","83.7%","65.1%","10.40","B+ (3.39)","B (3.24)"
"Won, Robert Jeffrey","MATH 3C - Precalculus (A)","S215","29","24","91.3%","95.7%","10.59","B- (2.76)","B- (2.80)"
"Chow, Bennett","MATH 109 - Mathematical Reasoning (A)","S115","88","24","95.5%","90.9%","8.40","B+ (3.50)","B- (2.91)"
"Ceccherini-Silberstein, Tullio","MATH 10A - Calculus I (A)","S115","40","10","80.0%","70.0%","13.17","B- (2.89)","B (3.03)"
"Tait, Michael","MATH 10B - Calculus II (A)","S115","50","41","87.8%","90.2%","9.43","B (3.05)","C+ (2.62)"
"Oliver, Jesus R","MATH 120A - Elements of Complex Analysis (A)","S115","55","13","91.7%","91.7%","9.41","B (3.08)","B- (2.89)"
"Chow, Bennett","MATH 142A - Introduction to Analysis I (A)","S115","72","10","66.7%","66.7%","10.06","B (3.25)","B- (2.71)"
"Haff, Leonard R.","MATH 168A - Topics/Applied Math-Comp Sci (A)","S115","37","11","100.0%","100.0%","9.10","B+ (3.40)","B+ (3.33)"
"Rotar, Vladimir","MATH 193A - Actuarial Mathematics I (A)","S115","66","13","75.0%","75.0%","11.77","B+ (3.40)","B+ (3.32)"
"Ceccherini-Silberstein, Tullio","MATH 20A - Calculus/Science & Engineering (A)","S115","26","5","100.0%","100.0%","11.50","A (4.00)","B (3.03)"
"Rotar, Vladimir","MATH 20B - Calculus/Science & Engineering (A)","S115","62","16","92.9%","85.7%","8.65","B- (2.79)","C+ (2.65)"
"Zhou, Shenggao","MATH 20C - Calculus&Analyt Geom/Sci&Engnr (A)","S115","101","21","95.2%","57.1%","7.64","B+ (3.38)","B- (2.84)"
"Bryan, Paul Anthony","MATH 20D - Intro/Differential Equations (A)","S115","106","17","88.2%","70.6%","9.25","B+ (3.50)","B- (2.87)"
"Bryan, Paul Anthony","MATH 20E - Vector Calculus (A)","S115","98","30","82.8%","75.9%","8.58","B+ (3.52)","B- (2.97)"
"Harel, Guershon","MATH 20F - Linear Algebra (A)","S115","148","48","91.3%","82.6%","8.77","B+ (3.53)","B- (2.97)"
"Evans, Ronald J.","MATH 100C - Abstract Algebra III (A)","SP15","22","11","72.7%","100.0%","6.32","B+ (3.36)","B+ (3.55)"
"Popescu, Cristian D.","MATH 104A - Number Theory I (A)","SP15","35","10","90.0%","100.0%","8.10","B+ (3.40)","B- (2.96)"
"Bucur, Alina Ioana","MATH 104C - Number Theory III (A)","SP15","9","8","100.0%","85.7%","7.36","A- (3.83)","N/A"
"Popescu, Cristian D.","MATH 109 - Mathematical Reasoning (A)","SP15","69","26","79.2%","100.0%","7.89","B (3.04)","C+ (2.63)"
"Ni, Lei","MATH 109 - Mathematical Reasoning (B)","SP15","75","28","92.6%","85.2%","6.06","B+ (3.58)","B+ (3.36)"
"Zhou, Shenggao","MATH 10A - Calculus I (A)","SP15","117","40","84.2%","78.9%","5.20","B- (2.97)","B- (2.85)"
"Chow, Bennett","MATH 10B - Calculus II (A)","SP15","203","89","79.3%","67.1%","5.36","B (3.08)","C+ (2.52)"
"Banaszak, Grzegorz Marian","MATH 10B - Calculus II (B)","SP15","114","41","75.0%","65.0%","5.00","B (3.18)","C (2.21)"
"Eggers, John Dietrich","MATH 10C - Calculus III (A)","SP15","239","97","89.1%","83.7%","5.86","B (3.06)","C+ (2.57)"
