"Instructor","Course","Term","Enroll","Evals Made","Rcmnd Class","Rcmnd Instr","Study Hrs/wk","Avg Grade Expected","Avg Grade Received"
"Lyon, Antony J.","HUM 5 - Modern Culture (1848-Present)  (A)","SU08","17","16","100.0%","100.0%","5.88","B (3.13)","N/A"
"Chodorow, Stanley A.","HUM 2 - Rome,Christianity&Middle Ages  (A)","SP08","152","62","84.7%","94.9%","6.04","B (3.03)","B- (2.85)"
"Smarr, Janet L.","HUM 2 - Rome,Christianity&Middle Ages  (B)","SP08","174","75","78.7%","86.7%","6.39","B (3.19)","B- (2.82)"
"Caciola, Nancy A","HUM 2 - Rome,Christianity&Middle Ages  (C)","SP08","206","136","76.7%","97.7%","5.21","B (3.05)","B- (2.85)"
"Lampert-Weissig, Lisa","HUM 2 - Rome,Christianity&Middle Ages  (D)","SP08","102","55","76.5%","72.0%","4.97","B (3.00)","B- (2.96)"
"Luft, David S.","HUM 5 - Modern Culture (1848-Present)  (A)","SP08","105","47","82.6%","93.5%","5.48","B (3.07)","B- (2.76)"
"O'Brien, William Arctander","HUM 5 - Modern Culture (1848-Present)  (B)","SP08","177","115","93.9%","100.0%","4.52","B (3.19)","B- (2.72)"
"Chodorow, Stanley A.","HUM 1 - Foundatns/West Civ:Israel&Grce (A)","WI08","150","66","69.7%","80.3%","6.28","B- (2.88)","B- (2.72)"
"Edwards, Anthony","HUM 1 - Foundatns/West Civ:Israel&Grce (B)","WI08","255","187","77.2%","97.2%","6.49","B- (2.92)","B- (2.79)"
"Cox, Stephen D.","HUM 1 - Foundatns/West Civ:Israel&Grce (C)","WI08","283","191","75.8%","95.3%","6.49","B (3.03)","B- (2.87)"
"Stevens, Jane","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (A)","WI08","43","30","79.3%","65.5%","3.70","B (3.21)","B (3.00)"
"Caldwell, Michael A.","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (B)","WI08","144","93","94.6%","100.0%","4.52","B (3.12)","B- (2.80)"
"Watkins, Eric","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (C)","WI08","99","54","61.5%","86.5%","4.50","B (3.14)","C+ (2.68)"
"Marino, John A.","HUM 3 - Renaissance,Reform&Early Europ (A)","FA07","125","93","74.7%","74.2%","4.99","B (3.05)","B- (2.91)"
"Rutherford, Donald Paul","HUM 3 - Renaissance,Reform&Early Europ (B)","FA07","160","97","85.9%","95.7%","4.61","B (3.15)","B- (2.76)"
"Steiner, Jill","HUM 3 - Renaissance,Reform&Early Europ (C)","FA07","28","20","95.0%","100.0%","5.60","B+ (3.32)","B- (2.71)"
"Rutherford, Donald Paul","HUM 3 - Renaissance,Reform&Early Europ (A)","SU07","23","21","100.0%","100.0%","7.39","B (3.19)","N/A"
"Steiner, Jill","HUM 3 - Renaissance,Reform&Early Europ (A)","SU07","13","10","100.0%","100.0%","6.90","B- (2.89)","N/A"
"Kugler, Emily MeriNitta","HUM 4 - Enlightmnt,Romnt,Rev/1660-1848 (A)","SU07","29","22","76.2%","66.7%","7.36","B (3.14)","N/A"
